user_id,group,A_obs,Y_obs,Y0_true,Y1_true,S0_true,S1_true,delta_true,delta_step_true,p,q,tau_p,tau_q,p_treated,q_treated,x1,x2,x3,x4,x5,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,pre_13,pre_14,pre_15,pre_16,pre_17,pre_18,pre_19,pre_20,pre_21,pre_22,pre_23,pre_24,pre_25,pre_26,pre_27,pre_28,pre_29,pre_30,post0_1,post1_1,post0_2,post1_2,post0_3,post1_3,post0_4,post1_4,post0_5,post1_5,post0_6,post1_6,post0_7,post1_7,post0_8,post1_8,post0_9,post1_9,post0_10,post1_10,post0_11,post1_11,post0_12,post1_12,post0_13,post1_13,post0_14,post1_14,post0_15,post1_15,post0_16,post1_16,post0_17,post1_17,post0_18,post1_18,post0_19,post1_19,post0_20,post1_20,post0_21,post1_21,post0_22,post1_22,post0_23,post1_23,post0_24,post1_24,post0_25,post1_25,post0_26,post1_26,post0_27,post1_27,post0_28,post1_28,post0_29,post1_29,post0_30,post1_30
3302,A,1,0.43333333333333335,0.6,0.43333333333333335,0,0,-0.16666666666666663,0,0.6482874982187373,0.5736248504651213,0.1158721765434786,0.18863967799771686,0.6890411913176844,0.46541644338189236,0.31224583872439793,0.12184295317476321,0.001737125890682154,0.10739657438636435,1.0299007149287607,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1
2791,A,1,0.6333333333333333,0.8333333333333334,0.6333333333333333,1,1,-0.20000000000000007,0,0.8526731927810451,0.527159113779507,0.08171057255456453,0.13298341301616276,0.8647113505515419,0.4570556956265324,0.955850235339543,-0.3464731480872207,0.24355110083159448,0.20002245551464987,-0.8594390986237331,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
5564,B,1,0.3333333333333333,0.5666666666666667,0.3333333333333333,0,0,-0.23333333333333334,0,0.4448141499434935,0.7374088941111737,0.11483743994298942,0.11902304459899066,0.5085702716565551,0.6496402424196871,-0.47021738578216793,-0.9888801250587383,0.2295685571929897,0.3722792915017174,0.7274921359734977,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5808,A,1,0.8,0.8,0.8,1,1,0.0,0,0.8598141073842377,0.19258464684633833,0.056600874429615027,0.24859819715229386,0.867748751488986,0.1447084508411274,0.3834372743169733,-1.1803184131396132,1.145925988574339,0.6900575972165595,0.7365025695227246,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
5591,B,0,0.2,0.2,0.4666666666666667,0,0,0.26666666666666666,0,0.6848670119554686,0.6537658052466689,0.1955204543775327,0.11822680207293905,0.7464819569672849,0.5764731647877154,0.8320511721774977,-0.29618668165452317,0.40667654278738785,0.19843244306844532,0.07842883103897871,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1779,A,0,0.43333333333333335,0.43333333333333335,0.7,0,1,0.2666666666666666,1,0.5822064347063713,0.3766863680953386,0.14912638598943287,0.2364938457553817,0.6445104791882503,0.2876023602608447,0.07102069833642496,0.22996376215381956,-0.21939860971382405,0.3960749777694483,0.3087087820510249,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0
5264,A,1,0.8,0.6,0.8,0,1,0.20000000000000007,1,0.6003897494755491,0.24978571272524833,0.21541975226180152,0.17033458256391784,0.6864736906448028,0.20723856761776244,0.1842698004185029,-0.2291498805049794,-0.5050736438828476,0.0965297673735561,0.007599239631291492,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
6869,A,0,0.9666666666666667,0.9666666666666667,0.9,1,1,-0.06666666666666665,0,0.9375678529075377,0.32995233007038793,0.13230808397518762,0.11295365253575496,0.9458281306677985,0.2926830092262546,1.3441255080870116,0.19061262137108115,0.26055293356667797,1.006658312866426,-1.215045755588212,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5584,B,1,0.5333333333333333,0.2,0.5333333333333333,0,0,0.3333333333333333,0,0.4133164985793844,0.6357817178602733,0.27386724642655424,0.6025196594614747,0.5739898936373378,0.25271073372327,-0.29450624342980347,-1.2388497180684712,-2.2584933855379985,1.8363867172247434,1.1393199040219957,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
7536,A,1,0.7,0.5333333333333333,0.7,0,1,0.16666666666666663,1,0.4493827291047792,0.5193293552989053,0.16587728018545544,0.16119672646402858,0.5407176244240166,0.4356151632680474,-0.24325581615649683,-0.3924344305488174,-1.720622998578174,-0.0986415798609661,0.48282909895508924,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
1929,A,1,0.9333333333333333,0.8333333333333334,0.9333333333333333,1,1,0.09999999999999998,0,0.8761609737759081,0.5466005827445279,0.2745986803419599,0.1338185510204746,0.910167006951877,0.4734552847747082,0.5722871836498988,0.04705294782287555,0.4802433341567212,-0.8629510169238006,1.992832044246513,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
8752,B,1,0.6,0.3333333333333333,0.6,0,0,0.26666666666666666,0,0.5074129306371923,0.8240742659588342,0.30589553325572194,0.25570316767276413,0.6580931148948016,0.6133558657555523,-0.006124408454207065,1.1623273716741098,1.0940043855527113,0.30367337716839204,0.5266681953994095,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
7410,B,1,0.3,0.13333333333333333,0.3,0,0,0.16666666666666666,0,0.501799052191548,0.8448214924128143,0.3086153450772798,0.2070187641158828,0.6555515096172813,0.6699275911549778,-0.8485133208157749,0.7065442078986014,0.2705552592910224,0.6082352228321453,-0.8939238474028446,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
9615,A,0,0.2,0.2,0.13333333333333333,0,0,-0.06666666666666668,0,0.3758960184358658,0.8975750426150171,0.05603918660778176,0.03833680353282138,0.4108702979213979,0.8631648845503214,-2.747700285417222,-0.9798523711030522,1.8944709958258983,-1.4076116080477972,-0.3566261054513704,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6125,A,0,0.7,0.7,0.7333333333333333,1,1,0.033333333333333326,0,0.721215605223171,0.6511100626795879,0.5113740694709871,0.06313781600097777,0.8637787156852043,0.610000395345739,0.13289836316335882,1.5237698137092839,-1.1934623330777694,-0.7105872449401451,0.5925508216627571,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
7421,A,0,0.6666666666666666,0.6666666666666666,0.5333333333333333,1,0,-0.1333333333333333,-1,0.790518231569632,0.6600754514172157,0.2157223439585749,0.09529220157818165,0.8357081296720184,0.5971754084439571,0.1456083379017949,-0.6031655083769785,-0.7833165367101316,-0.941325141464804,0.8858638640369837,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
581,A,1,0.4666666666666667,0.43333333333333335,0.4666666666666667,0,0,0.033333333333333326,0,0.5789272274111906,0.4701668095291451,0.13180439885331288,0.06433558326316727,0.6344264710757563,0.4399183536071051,-0.46187926713692123,-0.5776693847451299,1.0255583557177004,-1.675841772589761,-1.1428644727903685,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
6475,A,1,0.7666666666666667,0.8,0.7666666666666667,1,1,-0.033333333333333326,0,0.8602721196229057,0.32724754038964293,0.16881927049923443,0.09853838446128202,0.8838608784565711,0.29500109644071937,0.5417316963710138,-1.1130591885078571,0.21702147554566337,0.5406615916610473,1.4617309221352,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
2875,A,1,0.6,0.5666666666666667,0.6,0,0,0.033333333333333326,0,0.6926680035355112,0.4178549130749136,0.1790602620938429,0.22861341443450847,0.7476989513722665,0.3223276746586229,0.8171274938647061,0.44745545822012905,-1.5304736620270185,0.5146418238593052,-1.0823423568066892,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
2972,A,0,0.4,0.4,0.6666666666666666,0,1,0.2666666666666666,1,0.6930791093916745,0.7867501901575078,0.5598378187846699,0.08865896700670925,0.8649050313292878,0.7169977310058111,0.2413092743812357,1.6401829295660564,0.2199866867044663,0.08347731870697218,-0.5958843054724052,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
4475,B,1,0.6,0.5333333333333333,0.6,0,0,0.06666666666666665,0,0.6735997233820136,0.611684579820883,0.12529943298880541,0.15409930683909476,0.7144974929696365,0.517424410066322,0.2949927136260243,-1.5153474489756464,0.736451614579722,-1.205857758022943,1.6779585814546472,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1
7144,B,1,0.3333333333333333,0.36666666666666664,0.3333333333333333,0,0,-0.033333333333333326,0,0.42317042928066284,0.7031302038707807,0.09470621637944222,0.2434998213591512,0.47779977541926916,0.5319181248360221,-0.5034174472965868,-1.0111680669265664,-0.37354908286668054,-0.10766587694358194,-1.084726989125027,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
6368,A,1,0.7666666666666667,0.6333333333333333,0.7666666666666667,1,1,0.13333333333333341,0,0.6173623503238709,0.6480470626402902,0.21065475147764212,0.27793498888700274,0.697966789322385,0.4679321094871064,-0.4269945322367027,0.10876688262584233,-1.1638870319645171,-0.7584851728673657,0.792473490155935,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
5153,A,0,0.8,0.8,0.9,1,1,0.09999999999999998,0,0.8637763253976599,0.4193515294872441,0.18310443031849605,0.2434921771491165,0.8887194837316136,0.3172427125815831,1.1134126961357311,0.40325146444605264,-0.13592373151478973,0.814562139517512,0.27411034403463935,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
9803,B,0,0.1,0.1,0.36666666666666664,0,0,0.2666666666666666,0,0.15597434449916162,0.8995037812640069,0.27318071074277306,0.18459532749242927,0.38654587295401555,0.7334595861808991,-1.7657354931248748,0.3295421753734827,0.4321177149492653,-0.7055559520512332,0.372815078790656,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7308,A,0,0.4666666666666667,0.4666666666666667,0.3333333333333333,0,0,-0.13333333333333336,0,0.3997314453977662,0.744598082173019,0.42466684394770166,0.16638228815795958,0.6546455980017454,0.6207101495030437,-0.030140914556156473,1.6741807684115348,-1.484855534340258,0.6379626148908638,0.5299506532171754,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
6430,A,0,0.6,0.6,0.8,0,1,0.20000000000000007,1,0.7565744283639714,0.3915364403392012,0.061283392953868705,0.1353843635438209,0.7714923733255622,0.33852852855966525,1.5253102086501678,-0.9859289560700997,-1.1265293864843162,-0.055868769902442404,-0.7459758674045964,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
1223,A,0,0.6333333333333333,0.6333333333333333,0.7333333333333333,1,1,0.09999999999999998,0,0.5794223843791371,0.4641618361884263,0.31915928348033784,0.19594309375235586,0.7136536348285606,0.3732125300038919,-0.0035151248568269806,0.19251301213110772,-1.0490959923370353,-0.8056814382575295,1.1845675408912535,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
5057,A,0,0.8333333333333334,0.8333333333333334,0.9,1,1,0.06666666666666665,0,0.867688108908101,0.28938793239385097,0.07561244437085325,0.25341645200842067,0.8776925344128896,0.21605226931254856,1.8653805465694553,0.014571539634665382,0.998652976595707,-0.2117178596961014,0.9218349343125384,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1179,A,0,0.36666666666666664,0.36666666666666664,0.7333333333333333,0,1,0.36666666666666664,1,0.49917862530797275,0.6774828043914932,0.19909404939536923,0.5212202403395051,0.598889180819164,0.3243650542606772,0.2725559146597197,0.7852914527418813,0.5718902461775794,1.8980914845175216,0.3715604216938288,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1
4862,A,1,0.4,0.4666666666666667,0.4,0,0,-0.06666666666666665,0,0.5425007957364367,0.8139674530255216,0.36166677135924,0.24443945622752536,0.7079630558418611,0.6150016914210593,0.3273254123084641,1.2922458831548107,1.2874271963376382,1.0959878489119954,-0.42567575873250213,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1999,A,1,0.4,0.2,0.4,0,0,0.2,0,0.4770636133383216,0.7059141147863187,0.3310202163408881,0.23446936711997451,0.6501661291835927,0.5403988790513136,0.23653807820701683,0.7175304970758656,-0.7030805759400762,0.6704179527719332,1.368399342050404,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
6416,A,1,0.5,0.5,0.5,0,0,0.0,0,0.5091722274152232,0.5502204464458782,0.18442247320782046,0.28375039960891346,0.5996918991543934,0.3940951748938655,-0.6264384526912022,-0.06382102270651198,-0.45191514082221945,0.5964874307741137,0.673924522572256,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1
5408,A,1,1.0,0.9333333333333333,1.0,1,1,0.06666666666666665,0,0.9316037035285324,0.45629473162520884,0.05479795353691574,0.1272410247176774,0.935351680604673,0.39823532239993964,1.3414700604011194,-1.0170042940312893,1.2806739674692367,-0.0460206842739602,-0.9269509125878089,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,B,0,0.2,0.2,0.4666666666666667,0,0,0.26666666666666666,0,0.43502489650488724,0.6840110266877156,0.19144942098303033,0.08084053682381952,0.5431890529388542,0.6287152080968688,-0.12559965530689088,0.387879456893237,0.7745651834974777,-1.149141787534425,-1.1269731723787997,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
2143,B,0,0.16666666666666666,0.16666666666666666,0.6,0,0,0.43333333333333335,0,0.4758154452087167,0.8415028199807087,0.6028433955440431,0.31365845608367554,0.7918166421108365,0.5775583446755005,0.39570884326860606,1.7091714974091443,1.3212207831921898,0.020608706785452846,1.1837569213272254,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1
7563,A,0,0.36666666666666664,0.36666666666666664,0.8,0,1,0.4333333333333334,1,0.5088151481042366,0.5378865479093418,0.6312517659097656,0.3169942969177967,0.818876453251564,0.36737957983327924,0.4661739049856157,1.4958409115101305,-1.051217004003282,1.3607508104684476,0.520667332058229,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0
7677,B,1,0.5666666666666667,0.36666666666666664,0.5666666666666667,0,0,0.2,0,0.2976514113655141,0.6566934083213488,0.5875493191739715,0.13625715910200267,0.710315846440506,0.5672142301024704,-0.015332664290642723,1.1140890179781195,0.5456384912625513,-1.0385302190135643,0.9006245687427966,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
6654,A,0,0.7,0.7,0.8333333333333334,1,1,0.13333333333333341,0,0.7429815176158475,0.3100890583404975,0.12474963659606333,0.08719011073540353,0.7750444798917423,0.2830523590059525,0.48963194135162647,-0.9936173972604343,0.8001123470803062,0.06601005000632727,0.04934851531651749,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
1498,A,0,0.7666666666666667,0.7666666666666667,0.7666666666666667,1,1,0.0,0,0.72046684467187,0.4181537688345867,0.36112576768843746,0.23063929062028532,0.8214134699841122,0.32171108022037886,1.0217864701570158,1.414800586184388,0.37259435149587056,1.3526640946554191,-0.4160826397204141,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
1162,B,1,0.9,0.7666666666666667,0.9,1,1,0.1333333333333333,0,0.7984123502907624,0.3804490915821757,0.23270430797410582,0.2804502389858771,0.845322664812477,0.27375205292599464,0.7658174962614995,-0.33047046937102437,1.4269020717397416,-0.32176135988999893,-0.7057855857107213,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
